twi_query,intent,twi_response,english_translation,source
Mekyere me mma cholera ho ban sen ampa?,prevention_query,"Hohoro wo nsa ne samina ne nsuo pa bere biara, nua wo nsuo ansa na woanom, na kata wo nnuane so yie.","Wash your hands with soap and safe water, boil your drinking water, and always cover your food.",WHO Ghana
Choelra nsenkyerɛne ne sɛn ampa?,symptoms_query,Cholera yareɛ no ho nsenkyerɛne titiriw ne ayamtuo kɛseɛ a ɛte sɛ nsuo (a ɛte sɛ nsubɛn) ne ɛfeɛ a ɛnto mpa. Eyi betumi ama wo ho nsuo asa ntɛm (dehydration).,The main symptoms of cholera are severe watery diarrhea (like rice-water) and frequent vomiting. This can cause rapid dehydration.,WHO Ghana Health Service
Edeen na ekyere se mewo cholera anaa enye saa?,symptoms_query,Ayamtuo ne afeɛ kɛseɛ a ɛnto mpa na ɛkyerɛ sɛ obi betumi anya cholera yareɛ no. Wo ho nsuo bɛtumi asa ntɛm ara.,"Severe watery diarrhea and uncontrollable vomiting are signs of cholera, which can cause rapid dehydration.",CDC Ghana
Ayamtuo ne afee kyere se mewo chloera?,symptoms_query,"Aane, ayamtuo kɛseɛ a ɛte sɛ nsubɛn nsuo ne afeɛ a ɛnto mpa yɛ cholera nsenkyerɛne titiriw.","Yes, severe diarrhea that looks like rice-water and frequent vomiting are primary symptoms of cholera.",Ghana Ministry of Health
"M'anofafa awo na merefe, eye cholera paa?",symptoms_query,"Eyi betumi ayɛ cholera nsenkyerɛne, efisɛ anofafa a awo kyerɛ sɛ wo ho nsuo reasa afiri ayamtuo ne afeɛ no mu. Ma yarefoɔ no ORS ntɛm.","This can be a symptom of cholera, as a dry mouth indicates dehydration from diarrhea and vomiting. Give the patient ORS immediately.",WHO Ghana
Yɛnya chloera a dɛn nsenkyerɛne na ɛda adi anaa ɛnyɛ saa?,symptoms_query,"Nsenkyerɛne titiriw ne ayamtuo pii, afeɛ bebree, nipadua no mu mmerɛyɛ, ne nsuo a ɛsa wo ho ntɛm ara.","The key symptoms are severe diarrhea, frequent vomiting, body weakness, and rapid loss of fluids (dehydration).",CDC
Ayamtuo a ete se nsuben nsuo ye cholera ampa?,symptoms_query,"Aane, ayamtuo a ɛte sɛ nsubɛn nsuo (rice-water stools) ne cholera nsenkyerɛne kɛseɛ a ɛda adi paa.","Yes, watery diarrhea resembling rice-water is the classic and most definitive symptom of cholera.",Ghana Ministry of Health
Sen na cholrea yaree yi ko obi ho?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Cholera firi he na eba wo nim?,transmission_query,"Cholera mmoawa no firi aduane anaa nsuo a efi guom na afra, paa ayaresabea bin anaa efi a mfifiseɛ akɔdi so.",The cholera bacteria comes from food or water contaminated with human sewage or waste carried by flies.,CDC
dAuane anaa nsuo de cholera ba wo nim?,transmission_query,"Aane, nsuo a ɛfi ne aduane a yɛankata so yie na mfifiseɛ dii so de cholera mmoawa gu mu na ɛde yareɛ no ba.","Yes, contaminated water and uncovered food where flies have landed are the main carriers of cholera.",Ghana Ministry of Health
Nfifisee betumi de cholera aba paa?,transmission_query,"Aane, nfifiseɛ betumi de efi afiri asuogya akɔgu yɛn aduane so na eyi betumi ama yɛanya cholera yareɛ.","Yes, flies can carry contamination from toilets to our food, which can cause cholera.",WHO
Sen na cholrea tare obi?,transmission_query,"Sɛ wo ne obi a ɔwɔ cholera bom di aduane a wankata so, anaa sɛ wonom nsuo a efi firi dɔteɛ mu a, wobɛtumi anya cholera.","If you eat contaminated food or drink dirty water, you can contract cholera.",CDC
Efiri he na cholera mmoawa no firi ba anaa ɛnyɛ saa?,transmission_query,"Cholera mmoawa no firi yarefoɔ bin mu. Sɛ nsuo anaa aduane anya efi yi a, ɛno na ɛde cholera ba.","The cholera bacteria originates from an infected person's feces, spreading through contaminated water or food.",Ghana Ministry of Health
Sɛn na mɛbɔ me ho ban afiri cohlera ho ampa?,prevention_query,"Hohoro wo nsa ne samina ne nsuo pa bere biara, nua wo nsuo ansa na woanom, na kata wo nnuane so yie.","Wash your hands with soap and safe water, boil your drinking water, and always cover your food.",WHO Ghana
Den na yebeye na yeanya cholera wo nim?,prevention_query,"Na yɛbɛyɛ ne sɛ: Hohoro wo nsa ne samina bere biara, di aduane a ɛyɛ hyere na nua wo nsuo ansa na woanom.","To avoid cholera: wash your hands with soap, eat hot cooked food, and boil your water before drinking.",CDC
Meye deen na me fieofo anya cholera?,prevention_query,"Siesie wo mpɔtam hɔ yie, hohoro wo nsa mprepren, na mma obiara nnnom nsuo a yɛannua mu anaa yɛantam mu yie.","Keep your surroundings clean, wash hands frequently, and ensure everyone drinks boiled or treated water.",Ghana Ministry of Health
Sen na yede samina bo yen ho ban anaa?,prevention_query,"Samina ne nsuo pa de hohoro nsa firii asuogya, ansa na yɛadi aduane anaa yɛayɛ aduane, ɛkum cholera mmoawa no.",Washing hands with soap and running water after the toilet and before preparing/eating food kills the cholera bacteria.,WHO
Nsuo pa a yɛbɛnom bɛma yɛanya choelra anaa ɛnyɛ saa?,prevention_query,Nsuo pa a wɔanoa mu anaa pure water/bottled water pa siw cholera kwan paa. Nnom nsuo firi asubɔnten mu anaa abutuo mu.,"Drinking boiled water, bottled water, or treated sachet water prevents cholera. Avoid drinking directly from rivers or wells.",CDC
Nsa hohoro betumi asiw cholera kwan ampa?,prevention_query,"Aane, nsa hohoro ne samina gu nsuo pa mu siw cholera kwan bɛyɛ ɔha biara mu aduonum (50%).","Yes, washing hands with soap and running water is one of the most effective ways to prevent cholera transmission.",Ghana Ministry of Health
Den na yede sa choelra?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Sen na yeye ORS wo fie paa?,treatment_query,"Fa lita baako nsuo pa, asikre nsa-mmerɛ nsia (6 teaspoons), ne nkyene nsa-mmerɛ fa (1/2 teaspoon) na fra bom yie ma ɔnom.","Mix 1 liter of clean water, 6 teaspoons of sugar, and 1/2 teaspoon of salt to make Home-made Rehydration Solution.",CDC
ORS nsuo ye sen paa?,treatment_query,ORS yɛ aduru nsuo a wɔaka nkyene ne asikre afra mu a ɛboa ma nipadua no nsuo a ayera no san ba.,ORS is a solution of balanced salts and glucose that helps restore lost bodily fluids and electrolytes.,Ghana Ministry of Health
Aduru ben na adokotafoo de sa cholera ente saa?,treatment_query,"Adɔkotafoɔ de ORS, ne nsuo wɔ ntin (IV fluids) ne antibiotic aduru na ɛsa cholera yareɛ no yie.","Doctors use ORS, IV fluids for severe cases, and antibiotics to treat cholera effectively.",WHO
Asirke ne nkyene nsuo ye ORS?,treatment_query,"Aane, sɛ wo nni ORS paket a, wo betumi ayɛ fie ORS nam asikre kɛse ne nkyene ketewa a wobɛfra nsuo pa baako lita mu.","Yes, if you don't have an ORS packet, you can make Home-made ORS by mixing sugar and salt in 1 liter of clean water.",CDC
Sen na yebeye na yeaye ORS nsuo pa anaa?,treatment_query,"Hohoro wo nsa, fa nsuo pa, nua wo nsuo no ansa na woadi dwuma na fra ORS aduru no mu yie.","Wash hands, use safe water (boiled or bottled), and thoroughly mix the ORS powder into the water.",Ghana Ministry of Health
"Me ba no ho aye mmere kese na orentee, den na meye wo nim?",emergency_query,Ma no ORS nsuo na kɔ ayaresabea a ɛbɛn wo ntɛm ara! Eyi yɛ emergency paa!,Give him ORS and run to the nearest hospital immediately! This is a major emergency!,WHO Ghana
"Yarefoo no n'ani apon na orente nsem yie, den na meye ampa?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",CDC
"Aaymtuo no mu ye den dodo na orefe bebree, eye emergency?",emergency_query,"Aane, sɛ ayamtuo ne afeɛ no kɔ so kɛse na wonntumi nsiw kwan a, kɔ ayaresabea mprepren ara na w'ankɔwuo!","Yes, if diarrhea and vomiting are severe and cannot be stopped, go to the health facility immediately to save their life.",Ghana Ministry of Health
"Woato mmetegwee na orentumi nsore, he na yenko paa?",emergency_query,Kɔ ayaresabea a ɛbɛn wo ntɛm ara! Ɛyɛ emergency kɛse. Dɔkota bɛma no nsuo wɔ n'ntin (IV fluids) ampon n'nkwa.,Go to the nearest hospital immediately! It is a severe emergency. The doctor will give IV fluids to save their life.,WHO
"The patient is unresponsiev, what should I do anaa?",emergency_query,Take the patient to the nearest hospital immediately! This is an extreme emergency. Give ORS along the way if possible.,Run to the hospital immediately! This is a critical emergency. Give ORS if they can swallow.,CDC Ghana
Ayaresabea ben na yenko ntem ara se cholera no dooso anaa enye saa?,emergency_query,Kɔ ayaresabea anaa dɔkota pa hɔ a ɛbɛn wo paa ntɛm ara! Ghana Health Service ayɛ mbɔden sɛ ayaresabea nyinaa wɔ ORS ne IV fluids.,Go to the nearest government clinic or hospital immediately! The Ghana Health Service has equipped facilities with ORS and IV.,Ghana Health Service
"Yaa nua, ete sen paa?",general_greeting,Mema wo akwaaba! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm wo Twi kasa mu.,Welcome! I am the Cholera Twi Chatbot. I can help answer questions about cholera in Twi.,Ghana NLP
"Kyie, ete sen?",general_greeting,"Ɛyɛ, akwaaba! Me ne Cholera Twi Chatbot. Bisa me cholera ho nsenkyerɛne, banbɔ anaa ano aduru.","It is well, welcome! I am the Cholera Twi Chatbot. Ask me about cholera symptoms, prevention, or treatment.",Ghana NLP
"Hello, owura ɛnte saa?",general_greeting,"Hello, akwaaba! Me ne Cholera Twi Chatbot. Mebua wo cholera ho nsɛmmisa wo Twi mu.","Hello, welcome! I am the Cholera Twi Chatbot. I answer cholera questions in Twi.",Ghana NLP
"Sɛ me ho yɛ hye na merefe a, ɛyɛ chloera anaa?",symptoms_query,"Ateetee ne ɛfeɛ betumi ayɛ cholera nsenkyerɛne, nanso cholera titiriw yɛ ayamtuo a ɛte sɛ nsubɛn a atiridii nnim kuse. Hwɛ yie na kɔ ayaresabea ntɛm.","If I have a fever and I'm vomiting, is it cholera? Vomiting can be a symptom, but classic cholera is severe watery diarrhea usually without high fever. Be careful and go to the clinic quickly.",Ghana Health Service
"Mahu se me nsuo a meko ye fitaa se nsuben, eye den anaa enye saa?",symptoms_query,Ayamtuo a ɛte sɛ nsubɛn (rice-water stools) yɛ cholera nsenkyerɛne kɛseɛ. Kɔ ayaresabea a ɛbɛn wo ntɛm ara!,"I noticed my stool is white like rice-water, what is it? Diarrhea that looks like rice-water is a major symptom of cholera. Go to the nearest hospital immediately!",WHO Ghana
Chloera tumi ma obi ho keka no anaa?,symptoms_query,"Dabi, ɛho keka ntaa mma, nanso ayamtuo ne ɛfeɛ no tumi ma wo mmati ne wo nan mu yɛ wo ya (muscle cramps) ɛfiri nsuo a ɛsa wɔ wo ho nti.","Does cholera cause body itching? No, itching is not common, but the diarrhea and vomiting can cause muscle cramps due to dehydration.",CDC Ghana
Kwan ben so na yebetumi asiw cholera kwan wo nim?,prevention_query,"Tumi siw cholera kwan sɛ wobɛnua wo nsuo ansa na wanom, wobɛhoro wo nsa ne nnuane ho yie, na woatena beae a ho tew.","How can we prevent cholera? Prevent cholera by boiling water before drinking, washing hands and food thoroughly, and maintaining good sanitation.",Ghana Ministry of Health
Ɛbɛtumi afrii nsuo mu aba ɛnte saa?,transmission_query,"Aane, cholera ntaa mfa beae foforo biara nti sɛ nsuo anaa nnuane a efi (fi) wom a nkurɔfoɔ nom anaa wɔdi.","Can it come from water? Yes, cholera is mostly transmitted through contaminated water or food that people consume.",Ghana NLP
"Me ho nsuo asa a, den na meye wo fie wo nim?",treatment_query,"Sɛ wo ho nsuo reasa a, nyan ORS (nsuo, asikre, ne nkyene) nom ntɛm ara na kɔ ayaresabea ɛbɛn wo.","If I am dehydrated, what should I do at home? If you are dehydrated, mix and drink ORS (water, sugar, and salt) immediately and go to the nearest hospital.",WHO Ghana
Mewo he na meutmi anya ORS aduru no?,treatment_query,"Wobetumi anya ORS wɔ aduruyɛdan (pharmacy) biara, or woankasa betumi ayɛ bi wɔ fie de nsuo, asikre, ne nkyene.","Where can I get the ORS medicine? You can get ORS at any pharmacy, or you can make it yourself at home using water, sugar, and salt.",Ghana Health Service
"Maakye o, chatbto ɛnte saa?",general_greeting,Maakye! Mewɔ ha sɛ mebua wo nsɛmmisa biara a ɛfa cholera yareɛ ho. Dɛn na wopɛ sɛ wuhu?,"Good morning, chatbot! I am here to answer any questions regarding cholera. What would you like to know?",Ghana NLP
Me da wo ase pi anaa enye saa?,general_greeting,Meda wo ase nso! Tena ase asomdwoe mu na hwɛ wo ho so yie na cholera anya wo.,Thank you very much! Thank you too! Stay safe and take good care of yourself to avoid cholera.,Ghana NLP
Den na metumi de kayekyere me nsuo mu?,prevention_query,Wobetumi anua wo nsuo no ma ɛrehuru yie anaa wobɛde 'Aquatabs' anaa aduru a ɛho tew nsuo afra mu ansa na wanom.,What can I use to treat my water? You can boil your water until it bubbles or use Aquatabs or water purification tablets before drinking.,Ghana Ministry of Health
Cholera nnyansoo ye den anaa ɛnyɛ saa?,transmission_query,"Bacteria a yɛfrɛ no 'Vibrio cholerae' na ɛde yareɛ no ba, titiriw fa nsuo anaa nnuane a efi wom.","What is the cause of cholera? The bacterium called Vibrio cholerae causes the disease, mostly through contaminated water or food.",WHO Ghana
"Sɛ me nsa rekyere me ɛfiri ayatmuo nti a, ɛwɔ sɛ meyɛ dɛn wo nim?",treatment_query,Nom ORS ntɛm ara na kɔ dɔkta hɔ. Saa nsa kyere (cramps) yi kyerɛ sɛ wo ho nsuo ne nkyene asa koraa.,"If my hands are cramping due to diarrhea, what should I do? Drink ORS immediately and see a doctor. These cramps mean you have lost a lot of water and salts.",CDC Ghana
Adidi mmeae bone betumi ama cholera ampa?,transmission_query,"Aane, adidi mmeae a ɛho nni nniwoɔ na nsuo anaa nnuane ho nni kradoom no tumi de cholera ba ntɛm.","Can bad eating places cause cholera? Yes, eating places that lack hygiene and where food or water is not safely prepared can easily spread cholera.",Ghana Health Service
"Mahu se me mma reiddi a wonhohoro won nsa, asiane bi wom?",prevention_query,"Asiane kɛse wom! Sɛ obi amfa samina ne nsuo anhohoro ne nsa ansa na ɔredidi a, cholera mmoawa betumi afiri ne nsa akɔ ne nuane mu.","I noticed my children eat without washing their hands, is there any danger? There is big danger! If someone doesn't wash their hands with soap before eating, cholera bacteria can move from hands into food.",Ghana Health Service
Ayamtuo paapaa yi bekum obi anaa ɛnyɛ saa?,emergency_query,"Aane, cholera tumi kum obi nnɔnhwerew kakraa bi mu ɛfiri nsuo pii a ɛsa wɔ nipadua no mu. Eyi nti, ɛyɛ emergency a ɛwɔ sɛ yɛkɔ clinic ntɛm.","Can this frequent diarrhea kill someone? Yes, cholera can kill within a few hours due to severe fluid loss. Therefore, it is an emergency that requires going to the clinic quickly.",WHO Ghana
Abofra ketewa betumi anya hcolera anaa?,transmission_query,"Aane, mmofra ketewa betumi anya cholera yareɛ no, na wɔn ho nsuo sa ntɛm kyɛn mpanyimfoɔ. Wɔn ho nsenkyerɛne ne ayamtuo, ɛfeɛ ne mmerɛyɛ.","Can a small child get cholera? Yes, small children can contract cholera, and they become dehydrated much faster than adults. Their symptoms include diarrhea, vomiting, and weakness.",CDC Ghana
"Me nsuo no mu tew, eho hia se me noa ampa?",prevention_query,"Aane, ɛho hia paa. Nsuo pii wɔ hɔ a ɛmu tew nanso mmoawa nkɛseɛ gu mu. Noa no ma ɛrehuru yie ansa na woanom.","My water looks clean, do I still need to boil it? Yes, it is very important. Many water sources look clear but contain dangerous bacteria. Boil it until it bubbles before drinking.",Ghana Ministry of Health
"Se me nyan ORS no na meba no anom aomnom a, meye den?",treatment_query,"Ma no n nketewa nketee ara daa. Sɛ ɔfe na anom bio a, twɛn simma du na fi ase ma no bio nkakrakakra.","If I mix the ORS and my child vomits it, what should I do? Give it in small sips frequently. If they vomit again, wait ten minutes and start giving it again slowly.",WHO Ghana
Adokotanom ma aduru a yefre no zinc tablets paa?,treatment_query,"Aane, adɔkotafoɔ taa de zinc tablets fra ORS ho ma mmofra a wɔwɔ ayamtuo de boa ma wɔn ho yɛ ntɛm.","Do doctors give a medicine called zinc tablets? Yes, doctors often combine zinc tablets with ORS for children with diarrhea to help them recover faster.",Ghana Health Service
Aduane a akyɛ betumi de chloera mmoawa aba wo nim?,transmission_query,"Aane, aduane a akyɛ na yɛankata so na mfifiseɛ bɔɔ ho betumi anya cholera mmoawa no. Kankan aduane biara ansa na woadi.","Can leftover food bring cholera bacteria? Yes, leftover food that was not covered and was visited by flies can harbor cholera bacteria. Always reheat any food before eating.",CDC Ghana
Nnipa a wowo Ghana ha taa nya cholera yaree yi paa?,general_greeting,"Cholera taa ba mmeae a asuogya gu fĩ guom na nsuo pa nni hɔ, titiriw asuten bere mu. Ghana Health Service repɛ ano aduru daa.","Do people in Ghana often get this cholera disease? Cholera usually occurs in places with poor sanitation and lack of safe water, especially during the rainy season. The Ghana Health Service is always working on solutions.",Ghana Health Service
Ehefa na me nya nsuo pa a cholera mmoawa ninm?,prevention_query,"Nsa sachet water pa, bottled water, anaa nsuo biara a woanoa mu yie na ɛyɛ asiane nnim.","Where can I get safe water without cholera bacteria? Treated sachet water, bottled water, or any water you have boiled thoroughly is safe and risk-free.",Ghana NLP
